30229	2298	Litton Industries, Inc	David O. Ellis, Manager; 2 biologists, 3 chemists; engineers: 1 aeronautical, 16 electrical, 8 systems; 2 logicians, 18 mathematicians, 1 metallurgist, 6 physicists, 3 psychologists, 4 technicians, 4 auxiliaries. | Joseph F. Hull, Director, Research Group; 2 chemists, 3 electrical engineers, 2 mathematicians, 1 metallurgist, 3 physicists, 10 technicians, 5 auxiliaries. | Robert H. Buescher, Director, Engineering Department; Carlton A. Robinson, Employment Manager; engineers: 1 electronics, 1 mechanical; 2 physicists. | Siegfried Hansen, Technical Director; Albert Stephenson, Administrative Head; engineers: 1 cryogenic, 3 electronics, 3 mechanical; 2 mathematicians, 1 metallurgist, 3 physicians, 3 physicists, 1 psychologist, 10 technicians, 5 auxiliaries. | David Sheffet, Director of Research; Carl Savit, Head of Mathematical Research; W. B. Fazakerly, Manager of Laboratory; engineers: 5 electrical, 6 field research, 2 mechanical; 2 geophysicists, 1 mathematician, 6 technicians, 5 auxiliaries. | A. G. Cooley, Vice President; K. R. McConnell, Director of Research and Development; 5 chemists; engineers: 9 electrical, 5 mechanical; 2 physicists, 39 technicians, 6 auxiliaries.
30291	2299	Lloyd Brothers, Inc	L. J. Klotz, Director of Research ; 3 chemists, 1 technician, 7 auxiliaries.
30303	2300	Lloyd Laboratories	Melvin Castleman, President and research director; 3 chemists.
30311	2301	Lobeth Corp	James S. Ross, President and  Director of Research; 1 chemist, 1 engineer, 1 technician, 1 auxiliary.  294
30323	2302	Lock Joint Pipe Co.	R. J. Sweitzer, Director of Research; J. T. McCall, Assistant Director of Research and Development; 2 chemists; engineers : 1 chemical, 9 civil, 1 mechanical; 20 technicians, 7 auxiliaries.
30335	2303	Lockheed Aircraft Corp	John P. Nash, Director of Research; Robert C. Birdsall, Employment Manager (P. O. Box 504, Sunnyvale, Calif.) ;  -   1 biologist, 70 chemists; engineers: 139 aeronautical, 15 civil, 182 electrical, 14 general, 179 mechanical; 5 geologists, 163 mathematicians, 12 metallurgists, 2 meteorologists, 2 physicians, 200 physicists, 1 psychologist, 885 technicians, 270 auxiliaries. | Lewis Larmore, Chief Scientist and research director; E. W. Des Lauriers, Employment Manager; 1 astronomer, 7 chemists; engineers: 29 aeronautical, 10 chemical, 16 civil, 90 electrical, 3 general, 75 mechanical,  -   2 others; 4 mathematicians, 2 metallurgists, 1 meteorologist, 1 physician, 25 physicists, 1 psychologist, 90 technicians, 104 auxiliaries. | L. E. Frisbee, Chief Development Test Engineer and research director; J. K. Sims, Supervisor, Professional and Technical Placement; 9 chemists; engineers: 9 electrical, 18 nuclear, 57 research and development; 1 geologist, 24 mathematicians, 7 metallurgists, 5 meteorologists, 7 physicists, 6 psychologists, 33 technicians, 27 auxiliaries. | W. A. Schneider, Vice President, Director of Engineering; H. A. Loeffler, Assistant Director of Personnel; engineers: 125 electrical, 50 mechanical; 30 mathematicians, 2 metallurgists, 12 physicists, 2 psychologists, 180 technicians, 65 auxiliaries.
30389	2304	Lockport Mills, Inc	T. D. Cole, President and  technical personnel director; Daniel Boland, Textile Engineer and research director; 1 textile engineer.
30403	2305	Lofstrand Co.	C. E. Webber, Director of Research; 1 draftsman, 3 engineers, 3 technicians, 2 auxiliaries.
30417	2306	LogEtronics, Inc	Dwin R. Craig, Vice President and Technical Director; 1 chemist; engineers : 3 electronics, 1 mechanical, 1 photographic ; 1 physicist, 6 technicians, 2 auxiliaries.
30427	2307	Lombard Corp	George Perkins, Chief Engineer; 15 engineers, 1 mathematician, 1 technician, 17 auxiliaries.
30435	2308	Lone Star Cement Corp	Myron A. Swayze, Director of Research; 3 chemical engineers, 6 technicians, 1 auxiliary.
30449	2309	Long Island Laboratories	
30455	2310	Long, W. £., Co.	Rowland J. Clark, Director of Production and Products Control; 12 chemists, 6 technicians, 5 auxiliaries.
30465	2311	Longines-Wittnauer Watch Co.	W. A. Hilliard, Director of Research; engineers: 2 chemical, 2 electrical, 1 industrial, 2 mechanical; 1 mathematician, 1 physicist, 2 auxiliaries.
30471	2312	Lorain County Radio Corp	R. H. Herrick, Vice President, Operations; 1 electrical engineer, 2 technicians.
30481	2313	Lorain Products Corp	H. M. Huge, Director of Development and Research; 1 chemist, 12 engineers, 8 technicians, 10 auxiliaries.
30491	2314	Loral Electronics Corp	Thomas J. McLaughlin, Vice President, Director of Planning and Engineering; Jack Zitren, Director of Personnel; engineers: 160 electrical, 40 mechanical; 2 mathematicians, 5 physicists, 129 technicians, 75 auxiliaries.
30501	2315	Lord Manufacturing Co.	Richard C. Henshaw, Manager of Engineering; S. W. Carter, Manager of Industrial Relations; 7 chemists; engineers: 2 chemical, 2 electrical, 30 mechanical; 1 mathematician, 1 metallurgist, 1 physicist, 28 technicians, 10 auxiliaries. | Donald M. Alstadt, Manager, Central Research; S. W. Carter, Manager, Industrial Relations; 7 chemists, 1 physicist, 2 auxiliaries.  296 | David M. Jenkins, Manager, Research and Development; S. W. Carter, Manager, Industrial Relations; 10 chemists; engineers: 5 application, 2 process; 12 technicians, 2 auxiliaries.
30529	2316	Lorillard, P., Co.	Harris B. Parmele, Vice President and Director of Research; Clifford  O. Jensen, Research Supervisor; 21 chemists, 2 mechanical engineers, 35 technicians, 3 auxiliaries.
30543	2317	Lorvic Corp	Victor H. Dietz, Director of Research; 1 biologist, 1 chemist, 1 dental surgeon, 1 engineer, 2 technicians, 3 auxiliaries.
30553	2318	Los Angeles Chemical Co.	Frank C. Yokel, Research Director; C. D. Wood, Production Manager, technical personnel director; 4 chemists, 2 chemical engineers, 1 geologist.
30567	2319	Louisville Cement Co.	Eugene J. Wechter, research director; D. E. Willingham, Vice President, Operations; 4 chemists, 1 physicist, 2 technicians, 1 auxiliary.
30579	2320	Louisville, University of, Institute of Industrial Research	
30595	2321	Lowe, Joe, Corp	Robert Laster, Director of Research; 1 bacteriologist, 8 chemists, 3 technicians, 2 auxiliaries.
30605	2322	Lowe Paper Co.	John C. Rice, Technical Director ; 4 chemists, 3 chemical engineers, 6 auxiliaries.
30611	2323	Lowell Technological Institute Research Foundation	Dorrance H. Goodwin, Executive Director; 1 biologist, 1 chemist; engineers: 3 electronics, 4 textile; 1 mathematician, 1 physicist, 1 ionospheric physicist, 15 technicians, 6 auxiliaries.
30623	2324	Lubrizol Corp	T. W. Mastin, Vice President of Research and Development; W. M. LeSuer, Director, Chemical Research, technical personnel; 99 chemists, 16 chemical engineers,  -   3 physicists, 40 technicians, 40 auxiliaries.
30637	2325	Lucifer Furnaces, Inc	S. J. Stea, General Manager; engineers: 1 electrical, 1 mechanical; 1 metallurgist, 2 auxiliaries.
30649	2326	Luckey Laboratories	Manley J. Luckey, Owner  and Director, technical personnel; H. R. Shil-den, Research Director; 2 chemists, 4 auxiliaries.
30659	2327	Lucky Heart Laboratories	LeRue Marx, Vice President and Director of Research; 2 chemists.
30667	2328	Lucky Lager Brewing Co.	Harold Rosoff, Laboratory Coordinator; Ruben Schneider, Vice President and Technical Director; 1 biologist, 2 chemists, 2 food technologists, 2 microbiologists, 1 technician.
30679	2329	Ludlow Corp	R. C. Wilkie, Vice President and Director of Research (Ludlow Textile Products); A. W. Fisher, Jr., Vice President, Technology (Ludlow Papers and Ludlow Plastics) ; H. H. Reynolds, Director of Research (Ludlow Papers and Ludlow Plastics) ; V. A. Love, Technical Director (Ludlow Papers, Ware, Mass.); 17 chemists, 11 chemical engineers, 35 technicians, 5 auxiliaries.
30691	2330	Luft, George W., Co.	M. C. Marra, Director of Research; 3 chemists.
30701	2331	Luhrs, C. H., & Co.	C. H. Luhrs, President and  Director of Research; 1 engineer.
30711	2332	Luke Pharmaceutical, Inc	Walter M. Rovinski, President and research director; 1 biologist, 1 chemist, 2 physicians, 1 auxiliary.
30719	2333	Lukens Laboratories	Reginald P. Perry, Vice President and research director; 4 chemists, 1 technician, 2 auxiliaries.
30729	2334	Lukens Steel Co.	William H. Funk, Research Administrator; Harry H. Morton, Manager, Personnel Administration; engineers: 1 chemical, 1 civil; 6 metallurgists, 1 physicist, 6 technicians, 2 auxiliaries.
30737	2335	Lumen Bearing Co.	Joseph J. Mayer, Vice President and Director of Research; 1 chemist, 1 engineer, 1 metallurgist.
30747	2336	Lummus Co.	Souren Z. Avedikian, Director, Engineering Development Center; \V. W. Kraft, Technical Adviser to the President; W. J. Bloomer, Laboratory Manager, Engineering Development Center; R. F. Meyer, Director of Personnel and Employee Relations; 2 bid-  298  ogists, 4 chemists; engineers: 19 chemical, 7 civil, 5 mechanical; 3 mathematicians, 1 metallurgist, 25 technicians, 40 auxiliaries.
30763	2337	Lummus Cotton Gin Co.	W. C. Pease III, Director of Research; D. W. Van Doorn, Vice President, Engineering, technical personnel director; engineers: 3 agricultural, 2 electrical, 6 mechanical ; 1 physicist, 5 technicians, 7 auxiliaries.
30773	2338	Lundstrom Laboratories	C. W. Lundstrom, Vice President and research director; 2 technicians.
30783	2339	Lunkenheimer Co.	Marvin L. Steinbuch, Research Director and Chief Metallurgist; Earl F. Riopelle, Vice President, Engineering and Research Division; 3 chemists, 5 engineers, 3 metallurgists, 4 technicians.
30789	2340	Lux Clock Manufacturing Co.	George C. Lennox, Manager of Engineering; engineers: 1 electrical, 4 mechanical ; 3 technicians, 27 auxiliaries.
30797	2341	Luxene, Inc	Craig G. Brown, Vice President, Director of Research and Production; 2 chemists, 5 technicians, 1 auxiliary.
30807	2342	Luzier, Inc	C. J. Buonocore, Laboratory Director; Donald O. Robinson, Personnel Director ; 4 chemists, 5 auxiliaries.
30817	2343	Lynch Communication Systems	Edward E. Combs, Vice President, Engineering; Donald L. Oestreicher, Manager of Engineering, technical personnel; engineers: 10 electrical, 1 mechanical; 1 mathematician, 1 physicist, 9 technicians, 10 auxiliaries.
30827	2344	Lynch Corp	Lyman L. Campbell, director of research; engineers: 2 electrical, 10 mechanical.
30833	2345	Lynn Engineering Co.	Stanley Lynn, Owner and Director of Research.
30847	2346	M K Research and Development Co.	H. B. Klevens, President and Director; 5 chemists, 1 metallurgist, 1 technician, 1 auxiliary.
30853	2347	MP Engineering Co.	M. Paneyko, President and Director of Research; L. Lane, Technical Personnel Director; 2 engineers, 3 technicians, 2 auxiliaries.
30861	2348	M & R Dietetic Laboratories	O. F. Garrett, Director of Research; 2 chemists, 3 dairy technologists, 3 chemical engineers, 6 technicians, 1 auxiliary.
30869	2349	MTD Research and Development Corp	Clive O. DeLong, Jr., Director of Research; 7 aerodynamicists, 5 chemists; engineers: 16 electrical, 22 electronics, 19 mechanical; 8 mathematicians, 3 physicists, 4 thermodynamicists, 131 technicians, 11 auxiliaries.
30879	2350	M-W Laboratories	R. T. Makins, President and technical personnel director; Norbert Sajdera, research director; 3 chemists, 1 technician, 1 auxiliary.
30889	2351	Maas & Waldstein Co.	Gustave Klinkenstein, President and research director; Charles Rohleder, Chief Chemist, technical personnel director; 3 chemists, 1 chemical engineer, 8 technicians, 2 auxiliaries.
30897	2352	MacAllister Laboratory	W. K. MacAllister, Owner and research director; 1 chemist, 1 auxiliary.
30905	2353	MacAndrews & Forbes Co.	Clement K. Swift, Director of Research; 4 chemists, 3 auxiliaries.
30913	2354	MacDermid, Inc	Eric Laue and A. Lloyd Taylor, Directors of Research; William P. Innes, Technical Director, personnel; 6 chemists, 1 metallurgist; 4 technicians, 2 auxiliaries.
30923	2355	Machinery Electrification, Inc	F. P. Dunigan, Vice President, Manager of Development; 5 development engineers, 2 technicians, 2 auxiliaries.
30933	2356	Mack Trucks, Inc	W. J. Pelizzoni, Executive Engineer; F. F. Fox, Laboratory Manager; 16 mechanical engineers, 4 mathematicians, 11 technicians, 17 auxiliaries. | I. G. Detra, Executive Engineer; E. Malmberg, Laboratory Manager; 7 mechanical engineers, 4 mathematicians, 8 auxiliaries. | C. A. Scharfenberg, Executive Engineer; L. F. Donnelly, Laboratory  300  Manager; engineers: 2 electrical, 29 mechanical, 1 metallurgical; 2 mathematicians, 1 technician, 25 auxiliaries. | R. B. Bicknell, Executive Engineer; 2 chemists; engineers: 5 mechanical, 1 metallurgical; 4 metallurgists, 3 technicians, 13 auxiliaries.
30973	2357	Mackay, A. D., Inc	Edward Vandersarl, Director of Research; 3 chemists, 1 chemical engineer,  -   1 physicist, 2 auxiliaries.
30987	2358	MacMillan Laboratories	Joseph Edward MacMillan,  President and research director; 2 chemists, 1 technician, 1 auxiliary.
30997	2359	Macwhyte Co.	
31005	2360	Macy, R. H., Co.	Ephraim Freedman, Director, and Daniel Chaucer, Manager; 2 chemists; engineers : 1 mechanical, 1 textile; 5 technicians, 5 auxiliaries.
31017	2361	Madison, H. W., Co.	L. J. Tumey, Director of Research; 1 biologist, 1 chemist.
31029	2362	Magic Chemical Co.	Louis Leaman, Director of Research; 2 chemists, 5 technicians, 1 auxiliary.
31041	2363	Magnasync Corp	J. W. Green, Vice President and Chief Engineer, Electronics Section, and W. H. Stutz, Executive Vice President, Mechanical Section; 5 electronics engineers.
31051	2364	Magnavox Co.	R. Thorensen, General Manager and Director of Research; Donald S. Mac-Dowell, Personnel Manager; engineers: 1 chemical, 55 electronics, 3 industrial, 10 mechanical; 3 mathematicians, 4 physicists, 90 technicians, 90 auxiliaries.
31063	2365	Magnecraft Electric Co.	M. S. Steinback, research director; 3 electrical engineers.
31073	2366	Magnet Cove Barium Corp	William A. Reddie, Fundamental Research Department Manager, and Fred Chisholm, Technical Services Department Manager; Orien Van Dyke, Senior Vice President, Technical and Production, technical personnel director; 4 chemists, 4 chemical engineers, 7 auxiliaries.
31087	2367	Magnetic Analysis Corp	J. M. Callan, Director of Research; 2 electrical engineers, 2 physicists, 3 auxiliaries.
31099	2368	Magnetic Research Corp	Hugo H. Woerdemann, President and research director; 5 electrical engineers.
31107	2369	Magnetics, Inc	C. B. Wakeman, Director, Research and Development; K. W. Stanat, Personnel Supervisor; 11 electrical engineers, 1 metallurgist, 3 physicists, 18 technicians, 5 auxiliaries.
31115	2370	Magnuson Engineers, Inc	T. J. Smith, Vice President and research director; engineers: 2 electrical, 2 electronics, 2 mechanical; 4 technicians, 1 auxiliary.
31125	2371	Magtrol, Inc	John E. Duncan, President and research director; engineers: 1 electrical, 1 mechanical; 1 auxiliary.
31133	2372	Maico Electronics, Inc	A. N. DeSantels, Director of Research; 1 chemist, 17 draftsmen, 33 engineers, 2 mathematicians, 1 patent attorney, 2 physicists, 40 technicians.
31149	2373	Maine Poultry Consultants	K. H. Eskelund, President and research director; 1 bacteriologist, 3 veterinarians, 3 technicians, 1 auxiliary.
31163	2374	Malleable Research and Development	William E. Mahin, President and research director; 1 chemist; engineers: 2 mechanical, 2 metallurgical, 1 process metallurgical ; 9 technicians, 5 auxiliaries.
31173	2375	Mallinckrodt Chemical Works	John R. Ruhoff, Vice President and Technical Director; Albert Q. Butler, Director of Technical Personnel; 44 chemists, 10 chemical engineers, 1 physician, 22 technicians, 20 auxiliaries.
31183	2376	Mallinckrodt Nuclear Corp	G. W. Tompkin, Manager, Research and Development; K. Louise Cummings, Assistant Director, Technical Personnel; J. F. Carpenter and J. A. Rode, Assistant Managers, Research and Development; 4 chemists; engineers: 3 chemical, 1 mechanical; 1 metallurgist.
31193	2377	Mallory, P. R., & Co.	F. R. Hensel, Vice President, Engineering, and C. H. Moore, Executive Director, Research and Development; Jack Michels, Industrial Relations Director, and J. J. Birdcell, Technical Administrator, personnel; 49 chemists; engineers: 100 electrical, 9 mechanical ; 45 metallurgists, 13 physicists, 4 technicians, 37 auxiliaries.
31203	2378	Maloney, F. H., Co.	Anthony S. Girala, Vice President, Research; 1 chemist.
31213	2379	Malt & Ness, Inc	Howard Ness, Vice President, research; Gerould R. Stange, Project Director, technical personnel; 2 chemists; engineers : 18 electronics, 3 hydraulic, 6 mechanical; 1 geologist, 4 mathematicians, 3 physicists, 65 technicians, 14 auxiliaries.
31223	2380	Malvern Brick & Tile Co.	George B. Eyerly, Chief Engineer; 1 chemist, 5 technicians.
31233	2381	Maney, Paul, Laboratories	Paul V. Maney, President and research director; 2 chemists, 1 chemical engineer, 1 physician.
31241	2382	Manhattan Physical Research Croup,	Cyrus Adler, President and research director; 1 chemist, 1 mechanical engi  fabrics and  Inc., 1401  (C/>)  neer, 2 mathematicians, 5 physicists, 1 technician.
